R1;ETA 02 - Jamari;2020-01-04;Turbidez;0,31765625
R1;ETA 03 - Jamari;2020-01-04;Cor;5,07265625
R1;ETA 03 - Jamari;2020-01-04;Cloro;0,87875
R1;ETA 03 - Jamari;2020-01-04;Turbidez;0,449609375
R1;ETA Pimenta Bueno 1;2020-01-04;Cor;10,875
R1;ETA Pimenta Bueno 1;2020-01-04;Cloro;0,6199999999999999
R1;ETA Pimenta Bueno 1;2020-01-04;Turbidez;0,73125
R1;ETA Rolim de Moura 1;2020-01-04;Cor;0,7787109375000001
R1;ETA Rolim de Moura 1;2020-01-04;Cloro;0,6544531250000001
R1;ETA Rolim de Moura 1;2020-01-04;Turbidez;0,594990234375
R1;ETA Rolim de Moura - Nova;2020-01-04;Turbidez;0,424931640625
R1;ETA - Distrito Nova Estrela;2020-01-04;Cor;8,92890625
R1;ETA - Distrito Nova Estrela;2020-01-04;Cloro;0,7050390625
R1;ETA - Distrito Nova Estrela;2020-01-04;Turbidez;0,601796875
R2;ETA JUTURNAÍBA;2020-01-04;Cor;5,41
R2;ETA JUTURNAÍBA;2020-01-04;Cloro;1,81
R2;ETA JUTURNAÍBA;2020-01-04;Turbidez;0,49
R3;Codipi;2020-01-04;Cor;5,633274030685424
R3;Codipi;2020-01-04;Cloro;2,2499269962310793
R3;Codipi;2020-01-04;Turbidez;2,4262815475463864
R3;ETA 3;2020-01-04;Cor;12,85625
R3;ETA 3;2020-01-04;Cloro;2,2581249999999997
R3;ETA 3;2020-01-04;Turbidez;2,4381250000000003
R3;ETA 1 e 4;2020-01-04;Cor;4,980513000488282
R3;ETA 1 e 4;2020-01-04;Cloro;1,8526519775390626
R3;ETA 1 e 4;2020-01-04;Turbidez;0,5962791442871094
R3;ETA Rocio;2020-01-04;Cor;3,393812787532806
R3;ETA Rocio;2020-01-04;Cloro;1,0367537593841551
R3;ETA Rocio;2020-01-04;Turbidez;0,543109974861145
R3;ETA Vega;2020-01-04;Cor;5,928790283203125
R3;ETA Vega;2020-01-04;Cloro;0,4928289794921875
R3;ETA Vega;2020-01-04;Turbidez;1,2877728271484377
R3;ETA Vila da Glória;2020-01-04;Cor;4,961328125
R3;ETA Vila da Glória;2020-01-04;Cloro;0,8157421875
R3;ETA Vila da Glória;2020-01-04;Turbidez;0,5514453125000001
R3;ETA TULIPAS;2020-01-04;Cor;0,0
R3;ETA TULIPAS;2020-01-04;Cloro;1,3
R3;ETA TULIPAS;2020-01-04;Turbidez;0,7
R3;ETA Zimbros;2020-01-04;Cor;5,306640625
R3;ETA Zimbros;2020-01-04;Cloro;1,1782421875
R3;ETA Zimbros;2020-01-04;Turbidez;0,9045703125
R3;ETA BBS;2020-01-04;Cor;1,7174804687500003
R3;ETA BBS;2020-01-04;Cloro;0,9616015625000001
R3;ETA BBS;2020-01-04;Turbidez;0,15076171875
R1;ETA CARLINDA;2020-01-05;Cor;2,21796875
R1;ETA CARLINDA;2020-01-05;Cloro;1,3298046875
R1;ETA GUARANTÃ;2020-01-05;Cor;3,0232421875
R1;ETA GUARANTÃ;2020-01-05;Cloro;1,5256274414062498
